content,emoji,comment,current,href,time,comments_size
['Tạch tạch tạch. Bùn bùn bùn '],"['Tất cả, 147', 'Haha, 64', 'Buồn, 58', 'Thích, 25']","['đọc đề k hiểu đề muốn mình làm chi', 'Nguyễn Thị Hồng Yến thấy hình ảnh của mình trong đó', 'Lê Thảo tôi ổn', 'Lê My Đoàn Thị Ngọc Uyên nhắn tin hỏi thầy ầm ầm mà vậy đó', '2', 'Phan Công Hiếu thầy cute nhỉ', 'có thể là lớp nào cũng post Nguyễn Hồ Thùy Trang', 'Kha Dĩ vậy mà tưởng mỗi lớp mình', 'Hiện tại có một bạn bị đánh rơi chìa khoá như ảnh. Mn có ai nhặt đc ib anh với nhé', 'Hôm nay ngày 23/1/2024, em học tiết 7,8,9 phòng C101. Lúc học xong ra nhà xe ko tìm thấy chìa khóa, e có tìm kỹ lại tất cả rồi mà ko thấy (Chìa khóa từ Lead, có kèm chìa khóa nhà). Ai nhặt được hoặc thấy, vui lòng liên lạc với em qua số điện thoại 0337771883. Em cảm ơn nhiều.']",40523,https://www.facebook.com/groups/614770969645645/posts/1075060866949984/?__cft__[0]=AZXR2sGUR1xdqjmWrVnAodofQIldm4_QBE_K-sAheUoMazg4Iqb6CXHrgGbnlg3HKmdZVFHjkEhnTwTxdHdoT2uJcYShHvK6dUkHR287hnS5fDDEZP-HXiAvow-5q9ZlXAjCE1ESdEGYqxWYLw782G96QghJKd0Q9QCCgSIp6eP83QnyFsbVKqn59wlpWAc6qZA&__tn__=%2CO%2CP-R,"Thứ bảy, 20 Tháng 1, 2024 lúc 10:00",9
['Cục cưng của ai đi lạc vậy nè '],"['Tất cả, 141', 'Haha, 78', 'Thích, 47', 'Yêu thích, 15', 'Buồn, 1']","['Duyen Anh m dẫn kiwi đi học hả', '2', 'Thu Hương Ánh Hậu đồng minh của con mèo khu D', 'Thanh Hiếu Nguyễn lên bế nó về di', 'Thanh Hiếu Nguyễn riết rồi trường học mà tưởng sở thú ko chừng', 'Nam Le di dau day', 'Thanh Phúc chill chil nhẹ nhàng', 'Xuân Diệu chạy đâu qua đây z', 'Mai Hãn răng mà lên trường t dạo ri', 'Linh Vũ', 'Như Quỳnh cục cưng ơi về thoi', 'Nguyễn Trân cc', 'cưng tôi', 'Hội Các Mẹ Review-Thanh Lý: Máy Pha Sữa, Máy Hâm Sữa, Máy Tiệt Trùng...\nThanh lý nhiều đồ mẹ và bé giá rẻ lắm các mom ơi\n22/01/2024 16:31:00', 'Trần Thị Thủy bữa t thấy con ni rồi nè', 'Hoàng Việt Hà nhìn quen quen lắm']",41762,https://www.facebook.com/groups/614770969645645/posts/1074817016974369/?__cft__[0]=AZVKWmwT9Skw8jpi8LvBNVMw_CLCFV3ogHHDZd7S_Ier9GSBZXwmO0lfDxBlEFQ025ZIE48u4wCElJPUpH7naVP45g9L8WQXCRpR_cF8NK3-QQ4gawXfnyh1ijbRsoX4B7i7UDviyVZGk1OOBg-9-2L9r_-glnjPTVtVFXtgvWu3Hn_FKWDk7Pw-vO4NyFiRA5s&__tn__=%2CO%2CP-R,"Thứ Sáu, 19 Tháng 1, 2024 lúc 17:45",16
['Cả nhà iu đi thi có cơ hội thì ghi hay chụp đề lại nha :>> Mí bữa nữa anh xin\nKì sau cùng nhau có đề xịn mà tham khảo'],"['Tất cả, 70', 'Thích, 36', 'Haha, 24', 'Yêu thích, 9', 'Thương thương, 1']","['Hảo hán :))))', 'Phương Thảo ơ người yêu tôi đi đâu dzay', 'Hội Các Mẹ Review-Thanh Lý: Máy Pha Sữa, Máy Hâm Sữa, Máy Tiệt Trùng...\nThanh lý nhiều đồ mẹ và bé giá rẻ lắm các mom ơi\n18/01/2024 10:54:29', 'Anh này hay quớ =))']",42752,https://www.facebook.com/groups/614770969645645/posts/1073847163738021/?__cft__[0]=AZWI4bo8UqQe2pAfBQFmyprMBRUAVfsjLTfpv_Qu_D9nBqvPxBdETwK3p91W98IytJyoT4OteNikvuH7EqDtypfaiHK0LOcyd2SoVjzWSqsHNRllgVw7BQQFjYAtz2tGsMfSJ54N8Q1hTTUZxZWGjXvjbQEMC1oivlQt8UIgnxOY4OEKybb8oVF4S3-IpiwYfEk&__tn__=%2CO%2CP-R,"Thứ Năm, 18 Tháng 1, 2024 lúc 10:00",5
['Có thể là tại sao '],"['Tất cả, 85', 'Haha, 34', 'Buồn, 28', 'Thích, 21', 'Yêu thích, 1', 'Thương thương, 1']","['Thúy NgaAnh Minh Lê sợ chưa', '2', 'Mai Linh sợ']",43680,https://www.facebook.com/groups/614770969645645/posts/1073612890428115/?__cft__[0]=AZWv_q38vAoiWUFGSbUq_XpR9-PwqiEsZZem9NVDxCsmyuPcLgWU646tLXyaZ1bQ4SVurXl7HTMOyE_PqWWOrpfG4CVGMLdzFqdvodwhfieyIU_WyMRou_XLQyHrPBP3fjtuwOvqqM76KXSeBmpu8PqxzJqR65Z2BiJIhTLeGZMYouzfT44x4cqd0bdqE5K_fL8&__tn__=%2CO%2CP-R,"Thứ Tư, 17 Tháng 1, 2024 lúc 16:45",3
['Thôi được rồi dừng lại đi ):<'],"['Tất cả, 196', 'Buồn, 123', 'Thích, 41', 'Haha, 30', 'Yêu thích, 1', 'Phẫn nộ, 1']","['Do Thi Hoai GamNguyễn Lê Tùng Giang', '2', 'Lê Cái Thanh Diệu mỗi m thôi chứ t ok mà', '2', 'Do Thi Hoai Gam nói vậy t buồn đó', 'D->E ::)))', '3', 'Phạm Xuân Thương Nguyễn Thế Đức Lê Minh Thư Anh Minh dui hông mấy ní', 'Thùy Linh đương nhiên là có rồi nhóc', 'nhắn c Minh Anh kỳ 2 chị nhả vía cho con A qth', '2', 'Nguyễn Thế Đức t xi nhan hết rồi', 'Thùy Linh dui vì kỳ sau t học qtri chung với m á', 'Phạm Xuân Thương ri kỳ sau t được học vời người có kinh nghiệm đỡ lo kkk', 'Thùy Linh ngất ngây gà ta', 'Thùy Linh zui gần chớt quan trọng là đéo cs ngủ nuh', 'Minh Anh định thức học mai lấy 9+ vi mô chứ gì', 'Võ Hồng Nhi không có gì phải cáu', 'Thanh Ngân quá mệt rồi', 'Khanh Trần Thu Thảo Nguyễn Hải Yến Vui', 'Trần Thị Thu Hằng Văn Đức chắc dui', '2', 'Nguyễn Minh Hiếu a ha ha ha', 'Nguyễn Minh Hiếu nghe đồn mhiu ôn hết rồi 10₫ QTH', 'Văn Đức thuhang mới trúng tủ kìa', 'Khánh Phương Đoàn ổn khum cưng', 'Thanh Phương hên xui nhé', 'Minh Anh qth vừa qua, plđc lại tới', 'Tú Chi toii gục ngã', 'Nguyễn Hải Yến vui kh', 'Quỳnh Trang rành vui, dừ ngủ lấy sức mai thi tiếp', 'Theo dõi', 'Ngọc Bích dzui rớt nước mắt', 'Nguyễn Huy chắc ổn ha', 'Kanh An', 'Tố Nga c²³:)', 'Theo dõi', 'Mọi người cho tớ hỏi câu Thu Thuỷ trưởng phòng mar quản lý 2 nhân viên quản lý 2 đội là qtri cấp trung hay cấp tác nghiệp ạ?', '2', 'Trần Thị Hương cấp trung nha Hương', '2', 'Theo dõi', 'Thanh Phúc còn câu bà gì dành một phần thời gian làm việc là hợp tác liên tổ chức hay sao Phúc', 'Trần Thị Hương Phúc chọn kết nối xuyên ranh giới =))', 'Thanh Phúc ý tưởng lớn thường gặp nhau', '2', 'King Nguyễn anh này hay z quá :))', 'Trần Thị Hương thi xong rồi thì buông xuôi đi, cậu hay hỏi quá à', 'Trúc Ngọc thôi sáng mai tui cup thể tui học SCM nha bạn.H tui đi ngủ đây', 'Trần Thị Lê Na 10 điểm quản trị vô nói gì đi', '2', 'Bùi Kim Ngân học hết slide là 10 điểm', 'Em sợ cô giám thị quá', '2', 'Ngọc Trinh đi ngủ zui nghe e', 'Yên Yên =)))))) vang ạ', 'Mai Thị Kim Thoa Linh Linh cbi ngủ hả', 'Vân Vân m nghen vân', '2', 'Vân Vân tôi đau đớn tôi gục ngã', 'Ngọc Hà hi', 'Nguyễn Lê chuẩn bị ngủ cái nhắc', '2', 'Ánh Nguyễn :)))', 'My Thuỳ dui ha :))', 'Minh Quân vui cher', 'Phong Phong thật là cảm giác', 'Minh Quân qth vừa qua vi mô pháp luật lại tới', 'Phong Phong đau thưn típ nối đau thưn', 'mai mong Nhàn Lê độ cho cái não vi mô ...', 'Maca Ronee']",44720,https://www.facebook.com/groups/614770969645645/posts/1073112263811511/?__cft__[0]=AZVEaeSL7JrfmzGfuXz0-ol6qVD8ULyQbblh4k_SgoxocF_EPG6naOdiFuwTdGgj-qxmPw9xDt0N67NpZhU-RYnz4wfC7xl2UAuy0DaHpx-S_qdRg0tXVIooQpiyk6gMP6JEqu0pjjoIl-9FpzlQ1tnllZzfv6yjVwAZAlxvLgPq61agmC5CZcDWmP3SComiAD8&__tn__=%2CO%2CP-R,"Thứ Ba, 16 Tháng 1, 2024 lúc 19:14",71
['Ngày đầu tiên được biết mùi kiểm tra học kì là cảm giác như nào đó mấy bạn\n\nKiểm tra ok không'],"['Tất cả, 85', 'Buồn, 53', 'Thích, 18', 'Haha, 10', 'Yêu thích, 3', 'Wow, 1']","['đi thi cũng như đi ktra cuối kì ha\ncũng hơi yomost', '2', 'Bảo Bảo hhh', 'Cũng dễ tuyệt vọng lắm ạa', '2', 'Bảo BảoKhánh LêNguyễn ThươngNguyễn Linh Nga thi xong thấy cũng nhẹ, nặng tiền học lại thôi', '2', 'Nhung Nguyen từ từ chị ơi, còn vi mô với toán nữa c ơi', 'Nhung Nguyen cuộc đời mà như cuộc sống v,khổ quá', 'xuất phát sớm cùng 50K', '13', 'Theo dõi', 'Nguyễn mai', 'Lê Ngọc muốn xỉu', 'Lê Thảo nghị lực lên em nhé', 'Ngô Thị Yến Nhi em đi lấy chồng đây', 'Cách ktr dễ thầy cô cũng dễ, tinh thần thoải mái, làm bài tạm được cũng dư qua môn', 'Ngân Kim Lê Ok hong pà', 'Ngọc Linh sầu', 'Hong ạ', 'Tran Huyen Tram Huyền Trang rì viu nà', 'Như Nguyễn dễ lắm\nDễ rớt', 'Như Nguyễn bơ phẹc', 'Tú Chi phát biểu cảm nghĩ', 'Minh Anh cũng đẹp', 'Valt Đặng tag tên mà sợ hắn khóc', 'Nguyễn Tú ...Các chị em 2k5 2k6 ơiiii.. Bỏ áo học sinh mặc áo cưới! Gác lại việc học về chăm con!', '3', 'Cũng bth', 'Đào Văn Tuyến 2 tờ thì chả bth =)))', 'Phương Trâm Thao Nguyen t đợi tiếng trống tính h làm bài bây ơi :)))', '2']",45772,https://www.facebook.com/groups/614770969645645/posts/1072555303867207/?__cft__[0]=AZWqb3Q45eNMCiC1g6V62aHxmClFAY8Q95Y5cJgVfAnHb571m5MnMfXWx3omSFjq9pZ1tFt87jTqRpkkONL1ir5sn-ByFFSMlffNXSxdc4EabgSLWMC4hu4Fsy2_U3A609cKrEoRSQ8F9Y0KpbfdPS_r1A0iCzB81n2Pr7VfojIdExpnM3aCTe8TX371CyXarDc&__tn__=%2CO%2CP-R,"Thứ Hai, 15 Tháng 1, 2024 lúc 19:35",32
"['Trải qua 1 kỳ với tư cách là 1 mentor, hôm nay mình rất vui khi được đi ôn bài cùng các bạn \n.\nVì vậy nên mình chúc các bạn sớm đạt được mục tiêu mình đã đề ra với môn Vĩ Mô này trong cuộc chiến khốc liệt ngày 15/1 tới nha\n Bless you!!!']","['Tất cả, 62', 'Thích, 39', 'Yêu thích, 23']","['Lê Tấn Toàn Chien Thang Tô Viết Chinh Lê Thái Hùng Le Thai Hai Nguyễn Hoang Anh Mai Thanh Quốc không biết anh áo trắng có ny ch, nếu ch mình gthieu mấy bạn ni cho bạn tham khảo nhoa', '6', 'Sợ mình không có cửa', 'Nguyễn Hữu Minh vừa đẹp trai vừa chăm học thì e mô chịu nổi', 'Mai Thanh Quốc lấy gốc vĩ mô trong 3 tiếng', '2', 'Thuỳ My Phạm Thị Lan Anh oppa Quốc Khánh nhìn mê quá mà còn ê sắc , nổ đơn cho oppa đi thoai', '3', 'Phạm Thị Vân Khánh oppa chăm zậy iem nào chịu nổi :)))', 'Phạm Thị Lan Anh xếp hàng dài cả km tề', 'Phạm Thị Vân Khánh các bạn ơi mạnh dạn ib cho Quốc Khánh để thoát alone nàooo', '2']",46753,https://www.facebook.com/groups/614770969645645/posts/1072009827255088/?__cft__[0]=AZUjfQPz1Fvvk5Ol-QvBpk2Viw_7JcK_FZEdE3CEAeoBo66zDcvggGHoNMpp9nmvzb5KQJO7uD2Ij4hYau2rxDymhuCc_cbocV6zY_32tBG1MYgStEHprzHG-eaONtkSsSZrqwjqWmG1snhUqcAIo6hKf58ZnYfL_gcKa7WGf-_f6XVCywhWPnv0DQTRwTVQ1gw&__tn__=%2CO%2CP-R,"Chủ Nhật, 14 Tháng 1, 2024 lúc 21:00",12
"['Chúc các sĩ tử mai thi môn đầu tiên vượt cạn tốt đẹp, điểm cao ngheeeeeeeee']","['Tất cả, 366', 'Yêu thích, 222', 'Thích, 139', 'Thương thương, 4', 'Buồn, 1']","['Bảo Ngọc vượt cạn nghe', 'Nguyễn Hiền cảm ơn nghe', 'Trần Thị Thu Trinh', 'Như Lê', 'Thu Hoài ước lụi 8đ, lỡ 9đ thì thôi miễn cưỡng nhận', 'Như Lê tham nó vừa', 'Thu Hoài k tham']",47879,https://www.facebook.com/groups/614770969645645/posts/1071996563923081/?__cft__[0]=AZUaMzfWiclIzISRd26Dd6zMICLpXkIqymVYiuzyLihtYl3rvpqeCUS8B08_Cc3nNa3ZZ0Q06N7X5imgJ1MdwM_hH96ZN0kKqL4lfFb09VGpqehjRPeLgMJXsxkUiUJWuwO9wdDxaW6CSSC_b-AZY8rvvjm_srRW8KiU5AJUSue9jv5NAqrV_1bfeuN2Y52Cuk8&__tn__=%2CO%2CP-R,"Chủ Nhật, 14 Tháng 1, 2024 lúc 19:28",8
"['Một số các lưu ý quan trọng trước thềm học kì ngày mai các bạn nhé ', '+3\nLê Lê Tuấn Hải\nt\ne\nS\np\nn\no\no\nr\ns\nd\nm\nt\ng\ni\n4\n1\ng\n 1\nn\n5\ná\n1\n0\nt\n5\n2\ng\n8\nh\n0\nl\n4\nf\n2\n2\n9\nt\n9\n7\nh\n6\n5\n,\n7\n8\ng\nc\nu\nt\n3\n m\n0\nt\n6\n2\nt\n 2\n  ·\n[ HI 47K DUE Z SẮP THI RỒI PHỚ HONG ]\nĐường đi thi chông gai vũ bão\nHãy bước vào phòng bằng định vị của riêng ta !!!\n47K lần đầu thi offline nên chắc sẽ có ít nhiều bỡ ngỡ nên để lần thi này diễn ra thật suôn sẻ thì mình có chút lưu ý nhỏ đến các bạn để tránh rắc rối không đáng tiếc xảy ra nhé. Nhớ xem từng hình ảnh nha!!!!\nCuối cùng là anh Tuấn Hải, education leader HI DUE Z ( vai trò này là gì sắp tới sẽ biết ), chúc mọi người sẽ vượt vũ môn thành công nhé\nMọi sự cố gắng đều sẽ được đền đáp, tự nhắc nhở rằng nỗ lực không bao giờ là thừa thãi.', '+3', 'Lê Lê Tuấn Hải\nt\ne\nS\np\nn\no\no\nr\ns\nd\nm\nt\ng\ni\n4\n1\ng\n 1\nn\n5\ná\n1\n0\nt\n5\n2\ng\n8\nh\n0\nl\n4\nf\n2\n2\n9\nt\n9\n7\nh\n6\n5\n,\n7\n8\ng\nc\nu\nt\n3\n m\n0\nt\n6\n2\nt\n 2\n  ·', '[ HI 47K DUE Z SẮP THI RỒI PHỚ HONG ]\nĐường đi thi chông gai vũ bão\nHãy bước vào phòng bằng định vị của riêng ta !!!\n47K lần đầu thi offline nên chắc sẽ có ít nhiều bỡ ngỡ nên để lần thi này diễn ra thật suôn sẻ thì mình có chút lưu ý nhỏ đến các bạn để tránh rắc rối không đáng tiếc xảy ra nhé. Nhớ xem từng hình ảnh nha!!!!\nCuối cùng là anh Tuấn Hải, education leader HI DUE Z ( vai trò này là gì sắp tới sẽ biết ), chúc mọi người sẽ vượt vũ môn thành công nhé\nMọi sự cố gắng đều sẽ được đền đáp, tự nhắc nhở rằng nỗ lực không bao giờ là thừa thãi.']","['Tất cả, 30', 'Yêu thích, 16', 'Thích, 14']",[],48734,https://www.facebook.com/groups/614770969645645/posts/1071827573939980/?__cft__[0]=AZXM7gVHdFIcxgoye2HkT96YJd0phKFLNk9nKYoHZQeyYBDfwDl5HXOuEObmp8-mtKAGsx0OP2cfbM7eXyZp66UfRIz44fJ0DbM94jZpDnBFW3oekqorWe-oKHcnCVRa8U_VEkX4oKtLXw1kAh0ch8DJAjCfTnPSjXBBRqVMQiWj-8k9PC9_xM81--eOOp1w5uBiwKGA-iJD3vAGPypyEH75-wss0G3kifCsqcrL0Gwrjw&__tn__=%2CO%2CP-R,"Chủ Nhật, 14 Tháng 1, 2024 lúc 12:22",0
['Một chút xíu nữa thôi được không :>'],"['Tất cả, 58', 'Buồn, 30', 'Thích, 21', 'Haha, 7']",[],49576,https://www.facebook.com/groups/614770969645645/posts/1071396593983078/?__cft__[0]=AZVW_pH1WZjQKyTKWHkQM4gCjLx_pUwocXcDk2DUsCr8c_Q684E-8mDCsUCrDaSJ9Co-mdKGmwJllS9jbPAYFUOBVoK8IM67m9SWIv5mzqKvCA1NYMVhCFvcIQFAAoxUahkGmrJfLcJT5CwqMDeM4xYEi6DdZ6FZwENWmiDWiyyMGS0OR4bHGsiIRdmSaPC4X_U&__tn__=%2CO%2CP-R,"Thứ bảy, 13 Tháng 1, 2024 lúc 19:01",0
['mệt mỏi quá mọi người ơi '],"['Tất cả, 95', 'Buồn, 58', 'Thích, 25', 'Haha, 10', 'Yêu thích, 2']",['Hiccc'],50099,https://www.facebook.com/groups/614770969645645/posts/1071329380656466/?__cft__[0]=AZUsTvlojpUhJ1CNoiToAweIBHjA8GhKoXcAxBTMsiGp5TFobI0Bn_y4NQLRFItHr5eVidXnhJXJDtBbs5jSl6S9lVA41_soBIFgPJkCOjPXRON7YygbUwp2iiGs1JHk8Kb5RwBtWWQ_BqKRc5qT08sP9qRNVr_dYda-ZjCHMiYp7plHBhYpVi2Sl_B2ZYyWmKk&__tn__=%2CO%2CP-R,"Thứ bảy, 13 Tháng 1, 2024 lúc 16:15",1
['Chớp mắt 1 phát\nMở mắt lại.\nNgày mốt thi'],"['Tất cả, 111', 'Buồn, 73', 'Thích, 35', 'Haha, 3']","['E chưa ôn bài xong nữa ad ơi', 'Uớc j có bánh mì trí nhớ của Doraemon', '=)))']",50964,https://www.facebook.com/groups/614770969645645/posts/1071233523999385/?__cft__[0]=AZXmPihLQ-tkB4WmQufRqKj2M3jtrn5J4ky6JNzNujj39aIZ9ZuOx4kUTqw5MLhl-e6oWwcC6u4AtvSPAS9JdTfqQhDGNyGyO7HuzyW0n-FC2qKQNJ6I6e50HC3-OcWCZyP5i_RmRliUvKIF-MACrgVz6k5CPztt37jCoDR50t_PoKKIC3WyP3cwDPJmSCxIcHI&__tn__=%2CO%2CP-R,"Thứ bảy, 13 Tháng 1, 2024 lúc 11:52",3
"['[ 49K VÀ NHỮNG LƯU Ý ‘ QUAN TRỌNG ’ Ở CÁC HÌNH THỨC KIỂM TRA, LIỆU BẠN ĐÃ BIẾT ? ]\nThi cử là một phần không thể thiếu trong quá trình học tập ở bất cứ nơi đâu đúng không nào. Ở Đại học Kinh tế - Đại học Đà Nẵng thì có rất nhiều hình thức thi khác nhau, mỗi hình thức đều có những ưu điểm và nhược điểm riêng. Trong bài viết này, HI DUE Z sẽ giới thiệu với các 49K 3 hình thức thi ở ngôi trường DUE này nhé!\n1. Thi giấy\nĐây chắc là kiểu cách thi quen thuộc nhất với các bạn luôn rồi nhỉ nên mình sẽ không nói nhiều quá đâu. Nhìn chung ở trường mình thì các môn thi giấy sẽ chia thành 3 nhóm nhỏ: trắc nghiệm, tự luận và vừa trắc nghiệm vừa tự luận.\nĐa phần các môn thi giấy sẽ thi trắc nghiệm, tự luận hoặc vừa trắc nghiệm vừa tự luận, chỉ có một số các môn (chính trị, vĩ mô, pháp luật,..) thì sẽ thi tự luận. Các bạn có thể hỏi giáo viên học phần để biết môn học thi theo phương pháp nào nè!\nCó một số môn thi giấy sẽ cho phép sử dụng tài liệu như chủ nghĩa xã hội, kinh tế vĩ mô,.. và các môn này sẽ thi tự luận hoàn toàn nha! Các bạn chú ý đừng nghĩ thi đề mở sẽ dễ hơn nè vì đa phần là nó sẽ khó hơn đề đóng đó :”)\nP/s: tuyệt đối không sử dụng bút xóa, nếu vi phạm quy chế các bạn sẽ phải làm lại tờ khác (nếu kịp và giám thị cho phép) hoặc bị hủy bài thi đó nha!\n2. Thi ở E-Learning\nChỉ khác với thi giấy 1 chút là thông qua máy tính. Còn lại, thi ở E-Learning cũng chia thành tự luận hoặc trắc nghiệm hoặc kết hợp cả hai (các bạn xem phần ghi chú ở thông báo chi tiết thi kết thúc học phần để nắm rõ thông tin hơn). Với hình thức thi này các bạn phải tự mang máy tính xách tay nên đừng quên mang theo cục sạc.\nTrước ngày thi: các bạn đăng nhập vào E-Learning để đảm bảo tài khoản còn sử dụng được và mật khẩu không có vấn đề gì. Note: sạc đầy pin laptop, sạc đầy pin, sạc đầy pin !!!\nTrong quá trình thi: các bạn chỉ được bật 1 tab trong trình duyệt để truy cập E-Learning và phải bật chế độ full màn hình. Để đề phòng hết pin hay sập nguồn và tiết kiệm thời gian, các bạn nên cắm sạc pin ngay từ lúc vào phòng thi luôn nhé. Nhớ kết nối wifi nè, bật chế độ tiếng Việt nè, …\nMọi phát sinh hay sự cố thì các bạn bình tĩnh báo giám thị để được hỗ trợ/ giải quyết.\n3. Thi vấn đáp\nChắc 49K chưa phải thi hình thức vấn đáp này đâu. Nhưng có tránh cũng không thoát được muahahaha. Nên mình biết trước cho đỡ sợ\n(hoặc không).\nCó được mang tài liệu hay không? phụ thuộc vào môn học và giảng viên, nhưng đa số là không được mang.\nỞ hình thức thi này sẽ có 1 phòng đợi và 1 phòng thi. Ở phòng đợi các bạn sẽ cùng nhau lo lắng và lần lượt chờ được gọi tên ~ Ở phòng thi các bạn sẽ được bốc đề, nhận giấy nháp, giấy làm bài, … Mỗi bạn có từ 5 - 10’ để chuẩn bị câu trả lời cho đề thi đã bốc được, sau đó lên vị trí và trình bày câu trả lời với thần thái tự tin, uyên bác. Khi trả lời câu hỏi của giảng viên hay trình bày đáp án hãy nhớ tự tin, tự tin, tự tin !!!\nThi vấn đáp thường có điểm sớm nên đau đớn nào rồi cũng qua nhanh thôi']","['Tất cả, 172', 'Thích, 120', 'Buồn, 26', 'Yêu thích, 21', 'Haha, 4', 'Thương thương, 1']","['Theo dõi', 'Nguyễn Lê Uyên đọc cho kĩ nheee']",51708,https://www.facebook.com/groups/614770969645645/posts/1070843047371766/?__cft__[0]=AZU4sHzPD-jJ5-7PBvpPpv6pMHUgefsg8FMQskLhyJnPOFhrVLkPexrNsNUu5aU0ekdZ-MYTqHOZ7-rOdAEzdCxd8W5D5pDUsqvXZuX76AMH2SC6LSyIULuB2aKpfFhtgTZxK8HFdAxDrqokYFTy0I82xGW2-085eF7nMywTnVO8jhwFlJJ1vyaWlGuMmPQMHMY&__tn__=%2CO%2CP-R,"Thứ Sáu, 12 Tháng 1, 2024 lúc 19:34",2
['Bạn không thuộc công thức và mình cũng thế :<'],"['Tất cả, 146', 'Buồn, 81', 'Thích, 49', 'Haha, 9', 'Yêu thích, 7']","['Giải cíu vi mô', 'Vi mô có đc mang theo tài liệu gì vào phòng thi k ạ', 'Bảo Vy không nha đề vi mô đề đóng còn vĩ mô thì được đem tài liệu', 'Hồng Thắm e cám ơn ạ', 'Vương Văn Quyền nhanh gọn', 'Thiên Thiên Ý ước có', 'Yến Nhi bánh mì trí nhớ', 'Dung Ngoc để mua ăn thay cơm', 'Hiếu Ngọc hấp thụ xog chưa:))', 'Vi Nguyễn ổn n’t', 'Trương Thị Thảo Vân giáo trình vứt trong xó r :))', 'Nguyễn Tường Vy Nguyen Thị Anh Thơ Hoài Thu Lê mời', '2', 'Nguyễn Hà Phương ví dụ mà có bao tiên t cx mua t ăn', 'Le Quynh Huong', 'Hiền Phương', 'Ngânn Phann ngại thật']",52240,https://www.facebook.com/groups/614770969645645/posts/1069668297489241/?__cft__[0]=AZWhFxgn8cpeoJrjxI0GnKc0M3wIDVGyMetcNFuOHwa2cypU2WTC4perebLfpV2k3kWbK0K-O62fM_KuxwUDPWLYsd8gunVRGjVJyaeTyNTlPdQnndwSw7tbb6r1Pldqm8PRXgqd6lcknc4zkIky_2MyuDMLFadEEj2XgkK-SA6uqHpIfR9DkEBgrALK2icIH0Q&__tn__=%2CO%2CP-R,"Thứ Tư, 10 Tháng 1, 2024 lúc 15:59",17
"['[ 1 tuần lấy gốc tại hocvienz liệu có kịp không ] - [ HI 49K DUE Z ]\nXin chào các bạn nha!!! Mình là Mai Hải Đăng đây\n. Vào đúng ngày này tuần sau thì chính là lúc các bạn sẽ được trải nghiệm cuộc chiến khốc liệt đầu tiên trong quãng đời sinh viên mang tên : Kiểm tra cuối kỳ 1 năm học 2023 - 2024\nĐồng hành cùng các bạn vào kỳ thi đầy gian nan này chính là Hocvienz tụi mình\nvậy cụ thể các bạn phải làm gì đây\n? Đến với Hocvienz, tụi mình có đội ngũ mentor đông đảo dạy 3 môn chính là Vĩ Mô, Vi Mô và Toán Ứng Dụng, chính là nhân tố quan trọng nhất đưa các bạn tới thành công\n. Tụi mình luôn ân cần chăm sóc và giải đáp các thắc mắc của các bạn thậm chí là 1v1 và cùng nhau chia sẻ các bạn cả các tips học các môn khác hợp lí nữa. Tụi mình sẽ cố gắng xoáy sâu vào format đề thi, giải đáp các câu hỏi khó và đưa ra những gì là trọng tâm để giúp các bạn ôn thi đạt hiệu quả cao nhất\nNgoài ra, đến với chúng mình, các bạn còn có các video khóa học hết sức súc tích, đầy đủ và cả những tài liệu trọng tâm nữa\n. Đội ngũ mentor tụi mình sẽ cố gắng chỉ cho các bạn những điểm quan trọng các bạn phải lưu tâm, chữa đề và chỉ cho các bạn con đường ngắn nhất mà hiệu quả nhất để các bạn đạt mục tiêu của mình\nCác bạn cũng không cần quá lo lắng, vì các môn ở Kinh Tế không khó mà chỉ nặng lí thuyết, nên việc lấy gốc là rất đơn giản và dễ hệ thống. Do đó, các bạn còn chần chừ gì nữa nào. Chúng ta hãy cùng nhau đồng hành và vượt qua chặng đua nước rút cuối cùng này nhé\n. Ngay hiện tại, các khóa học tụi mình bao gồm Vĩ Mô, Vi Mô, Toán Ứng Dụng đều đã giảm giá từ 180k xuống chỉ còn 135k\n. Mọi chi tiết các bạn hãy truy cập vào hocvienz.edu.vn nhé!!!']","['Tất cả, 69', 'Thích, 52', 'Yêu thích, 17']","['…', '...', '..', 'Gia Hânn lấy gốc kìa:))', 'Đan Thy m lấy gốc đi r zề t lấy rễ th', 'Linh Nhi dô lấy rễ kìa cha', 'Phương Ngân phải lấy cả hạt giống lun ấy ạ', 'Cho lấy với']",53249,https://www.facebook.com/groups/614770969645645/posts/1069235544199183/?__cft__[0]=AZUG_elVjgmqz95jWTseKT8EpGrnBjakjpkxFqK1_urAuvHfkvxL2edPVp-vXFpV3tWbtlsLLxr09vskQ5GVeD7RT7IjWlKhrIuEymJJRyxFFSA31S4nbsCaP3W_rL6d23s5WBmJi7fYpvrwbHuy9P39VbwnENUI2a3sj3JgGpyxaI0WNmTM-jCsld62DBdI1sw&__tn__=%2CO%2CP-R,"Thứ Ba, 9 Tháng 1, 2024 lúc 20:15",8
